ICAO,Name,Country,Latitude,Longitude
EFHV,Hyvinkää Airfield,Finland,60.65439987,24.8810997
EFIK,Kiikala Airport,Finland,60.46250153,23.65250015
EFIM,Immola Airport,Finland,61.24919891,28.90369987
EFIT,Kitee Airport,Finland,62.1661,30.073601
EFIV,Ivalo Airport,Finland,68.6072998,27.40530014
EFJO,Joensuu Airport,Finland,62.66289902,29.60750008
EFJY,Jyvaskyla Airport,Finland,62.3995018,25.67830086
EFKA,Kauhava Airport,Finland,63.127102,23.051399
EFKE,Kemi-Tornio Airport,Finland,65.77870178,24.58209991
EFKI,Kajaani Airport,Finland,64.28549957,27.69239998
EFKJ,Kauhajoki Airport,Finland,62.46250153,22.39310074
EFKK,Kokkola-Pietarsaari Airport,Finland,63.72119904,23.14310074
EFKM,Kemijarvi Airport,Finland,66.712898,27.156799
EFKS,Kuusamo Airport,Finland,65.98760223,29.23940086
EFKT,Kittilä Airport,Finland,67.7009964,24.84679985
EFKU,Kuopio Airport,Finland,63.00709915,27.79780006
EFLA,Lahti Vesivehmaa Airport,Finland,61.144199,25.693501
EFLP,Lappeenranta Airport,Finland,61.044601,28.144743
EFMA,Mariehamn Airport,Finland,60.12220001,19.89819908
EFME,Menkijarvi Airport,Finland,62.94670105,23.51889992
EFMI,Mikkeli Airport,Finland,61.6866,27.201799
EFNU,Nummela Airport,Finland,60.33390045,24.29640007
EFOU,Oulu Airport,Finland,64.93009949,25.35460091
EFPI,Piikajarvi Airport,Finland,61.24560165,22.19339943
EFPO,Pori Airport,Finland,61.46170044,21.79999924
EFPU,Pudasjärvi Airport,Finland,65.40219879,26.94689941
EFPY,Pyhäsalmi Airport,Finland,63.73189926,25.92630005
EFRH,Raahe Pattijoki Airport,Finland,64.68810272,24.69580078
EFRN,Rantasalmi Airport,Finland,62.06549835,28.35650063
EFRO,Rovaniemi Airport,Finland,66.56479645,25.83040047
EFRY,Rayskala Airport,Finland,60.74470139,24.10779953
EFSA,Savonlinna Airport,Finland,61.94309998,28.94510078
EFSE,Selanpaa Airport,Finland,61.06240082,26.7989006
EFSO,Sodankyla Airport,Finland,67.39499664,26.61910057
EFTP,Tampere-Pirkkala Airport,Finland,61.41410065,23.60440063
EFTS,Teisko Airport,Finland,61.7733,24.027
EFTU,Turku Airport,Finland,60.51409912,22.26280022
EFUT,Utti Air Base,Finland,60.89640045,26.93840027
EFVA,Vaasa Airport,Finland,63.05070114,21.7621994
EFVR,Varkaus Airport,Finland,62.17110062,27.86860085
EFYL,Ylivieska Airfield,Finland,64.0547222,24.7252778
EGAA,Belfast International Airport,United Kingdom,54.65750122,-6.215829849
EGAB,St Angelo Airport,United Kingdom,54.39889908,-7.651669979
EGAC,George Best Belfast City Airport,United Kingdom,54.61809921,-5.872499943
EGAE,City of Derry Airport,United Kingdom,55.0428009,-7.161109924
EGBB,Birmingham International Airport,United Kingdom,52.45389938,-1.748029947
EGBE,Coventry Airport,United Kingdom,52.36970139,-1.479719996
EGBG,Leicester Airport,United Kingdom,52.60779953,-1.031939983
EGBJ,Gloucestershire Airport,United Kingdom,51.89419937,-2.167220116
EGBO,Wolverhampton Halfpenny Green Airport,United Kingdom,52.51750183,-2.259439945
EGBP,Cotswold Airport,United Kingdom,51.668095,-2.05694
EGBT,Turweston Airport,United Kingdom,52.04079819,-1.095559955
EGBW,Wellesbourne Mountford Airport,United Kingdom,52.19219971,-1.614439964
EGCC,Manchester Airport,United Kingdom,53.35369873,-2.274950027
EGCD,Manchester Woodford Airport,United Kingdom,53.3381,-2.14889
EGDC,Royal Marines Base Chivenor Airport,United Kingdom,51.08720016,-4.15034008
EGHQ,Newquay Cornwall Airport,United Kingdom,50.44060135,-4.995409966
EGDL,RAF Lyneham,United Kingdom,51.5051,-1.99343
EGDM,MoD Boscombe Down Airport,United Kingdom,51.15219879,-1.747410059
EGDR,RNAS Culdrose,United Kingdom,50.08610153,-5.255710125
EGDX,MoD St. Athan,United Kingdom,51.4048,-3.43575
EGDY,RNAS Yeovilton,United Kingdom,51.00939941,-2.638819933
EGFE,Haverfordwest Airport,United Kingdom,51.83309937,-4.961110115
EGFF,Cardiff International Airport,United Kingdom,51.39670181,-3.343329906
EGFH,Swansea Airport,United Kingdom,51.6053009,-4.067830086
EGGD,Bristol Airport,United Kingdom,51.382702,-2.71909
EGGP,Liverpool John Lennon Airport,United Kingdom,53.33359909,-2.849720001
EGGW,London Luton Airport,United Kingdom,51.87469864,-0.368333012
EGHD,Plymouth City Airport,United Kingdom,50.422798,-4.10583
EGHH,Bournemouth Airport,United Kingdom,50.77999878,-1.842499971
EGHI,Southampton Airport,United Kingdom,50.95029831,-1.35679996
EGHL,Lasham Airport,United Kingdom,51.18719864,-1.033499956
EGJA,Alderney Airport,Guernsey,49.706104,-2.21472
EGJB,Guernsey Airport,Guernsey,49.43500137,-2.601969957
EGJJ,Jersey Airport,Jersey,49.207901,-2.195509911
EGKA,Shoreham Airport,United Kingdom,50.835602,-0.297222
EGKB,London Biggin Hill Airport,United Kingdom,51.3307991,0.032499999
EGKK,London Gatwick Airport,United Kingdom,51.148102,-0.190278
EGLC,London City Airport,United Kingdom,51.505299,0.055278
EGLF,Farnborough Airport,United Kingdom,51.2757988,-0.776332974
EGLJ,Chalgrove Airport,United Kingdom,51.67610168,-1.080829978
EGLK,Blackbushe Airport,United Kingdom,51.32389832,-0.847500026
EGLL,London Heathrow Airport,United Kingdom,51.4706,-0.461941
EGMC,Southend Airport,United Kingdom,51.57139969,0.695555985
EGMD,Lydd Airport,United Kingdom,50.95610046,0.939167023
EGMH,Kent International Airport,United Kingdom,51.342201,1.34611
EGNB,Brough Airport,United Kingdom,53.7197,-0.566333
EGNC,Carlisle Airport,United Kingdom,54.9375,-2.809170008
EGNE,Retford Gamston Airport,United Kingdom,53.2806015,-0.951389015
EGNH,Blackpool International Airport,United Kingdom,53.77170181,-3.028609991
EGNJ,Humberside Airport,United Kingdom,53.57440186,-0.350832999
EGNL,Barrow Walney Island Airport,United Kingdom,54.1286111,-3.2675
EGNM,Leeds Bradford Airport,United Kingdom,53.86589813,-1.660570025
EGNO,Warton Airport,United Kingdom,53.745098,-2.88306
EGNR,Hawarden Airport,United Kingdom,53.17810059,-2.977780104
EGNS,Isle of Man Airport,Isle of Man,54.08330154,-4.623889923
EGNT,Newcastle Airport,United Kingdom,55.03749847,-1.691669941
EGNV,Durham Tees Valley Airport,United Kingdom,54.50920105,-1.429409981
EGNX,East Midlands Airport,United Kingdom,52.83110046,-1.328060031
EGOD,Llanbedr Airport,United Kingdom,52.81169891,-4.123579979
EGOE,RAF Ternhill,United Kingdom,52.87120056,-2.533560038
EGOS,RAF Shawbury,United Kingdom,52.7981987,-2.668040037
EGOW,RAF Woodvale,United Kingdom,53.5816,-3.05552
EGPA,Kirkwall Airport,United Kingdom,58.95780182,-2.904999971
EGPB,Sumburgh Airport,United Kingdom,59.87889862,-1.295560002
EGPC,Wick Airport,United Kingdom,58.45890045,-3.093060017
EGPD,Aberdeen Dyce Airport,United Kingdom,57.20190048,-2.197779894
EGPE,Inverness Airport,United Kingdom,57.54249954,-4.047500134
EGPF,Glasgow International Airport,United Kingdom,55.87189865,-4.433060169
EGPH,Edinburgh Airport,United Kingdom,55.95000076,-3.372499943
EGPI,Islay Airport,United Kingdom,55.68190002,-6.256669998
EGPK,Glasgow Prestwick Airport,United Kingdom,55.50939941,-4.586669922
EGPL,Benbecula Airport,United Kingdom,57.48109818,-7.362780094
EGPM,Scatsta Airport,United Kingdom,60.43280029,-1.296110034
EGPN,Dundee Airport,United Kingdom,56.45249939,-3.02583003
EGPO,Stornoway Airport,United Kingdom,58.21559906,-6.331110001
EGPU,Tiree Airport,United Kingdom,56.49919891,-6.869170189
EGQL,RAF Leuchars,United Kingdom,56.3728981,-2.868439913
EGQS,RAF Lossiemouth,United Kingdom,57.7052002,-3.339169979
EGSC,Cambridge Airport,United Kingdom,52.205002,0.175
EGSF,Peterborough Business Airport,United Kingdom,52.4681015,-0.251111001
EGSH,Norwich International Airport,United Kingdom,52.67580032,1.282780051
EGSS,London Stansted Airport,United Kingdom,51.88499832,0.234999999
EGSX,North Weald Airport,United Kingdom,51.72169876,0.154166996
EGSY,Sheffield City Heliport,United Kingdom,53.394299,-1.38849
EGTC,Cranfield Airport,United Kingdom,52.07220078,-0.616666973
EGTE,Exeter International Airport,United Kingdom,50.7344017,-3.413889885
EGTG,Bristol Filton Airport,United Kingdom,51.51940155,-2.590830088
EGTK,Oxford (Kidlington) Airport,United Kingdom,51.8368988,-1.320000052
EGUB,RAF Benson,United Kingdom,51.61640167,-1.095829964
EGUL,RAF Lakenheath,United Kingdom,52.40930176,0.56099999
EGUN,RAF Mildenhall,United Kingdom,52.36190033,0.486405998
EGUW,RAF Wattisham,United Kingdom,52.12730026,0.956264019
EGUY,RAF Wyton,United Kingdom,52.35720062,-0.107832998
EGVA,RAF Fairford,United Kingdom,51.68220139,-1.790030003
EGVN,RAF Brize Norton,United Kingdom,51.75,-1.58362
EGVO,RAF Odiham,United Kingdom,51.23410034,-0.942825019
EGWC,DCAE Cosford Air Base,United Kingdom,52.639999,-2.30558
EGWU,RAF Northolt,United Kingdom,51.5530014,-0.418166995
EGXC,RAF Coningsby,United Kingdom,53.0929985,-0.166014001
EGXD,RAF Dishforth,United Kingdom,54.1371994,-1.420250058
EGXE,Leeming Airport,United Kingdom,54.2924,-1.5354
EGXG,Leeds East Airport,United Kingdom,53.834301,-1.1955
EGXH,RAF Honington,United Kingdom,52.34260178,0.772939026
EGXJ,RAF Cottesmore,United Kingdom,52.735699,-0.648769
EGXP,RAF Scampton,United Kingdom,53.30780029,-0.550832987
EGXT,RAF Wittering,United Kingdom,52.612598,-0.476453
EGXU,RAF Linton-On-Ouse,United Kingdom,54.0489006,-1.252750039
EGXW,RAF Waddington,United Kingdom,53.16619873,-0.523810983
EGXZ,RAF Topcliffe,United Kingdom,54.20550156,-1.382089973
EGYD,RAF Cranwell,United Kingdom,53.03030014,-0.483242005
EGYE,RAF Barkston Heath,United Kingdom,52.96220016,-0.561625004
EGYM,RAF Marham,United Kingdom,52.648395,0.550692
EGYP,Mount Pleasant Airport,Falkland Islands,-51.82279968,-58.44720078
EHAM,Amsterdam Airport Schiphol,Netherlands,52.308601,4.76389
EHBD,Budel Airfield Kempen,Netherlands,51.255299,5.60139
EHBK,Maastricht Aachen Airport,Netherlands,50.911701,5.77014
EHDL,Deelen Air Base,Netherlands,52.0606,5.87306
EHDR,Drachten Airport,Netherlands,53.11920166,6.129720211
EHEH,Eindhoven Airport,Netherlands,51.45009995,5.374529839
EHGG,Eelde Airport,Netherlands,53.11970139,6.579440117
EHGR,Gilze Rijen Air Base,Netherlands,51.56740189,4.931829929
EHKD,De Kooy Airport,Netherlands,52.92340088,4.780620098
EHLE,Lelystad Airport,Netherlands,52.4603,5.52722
EHLW,Leeuwarden Air Base,Netherlands,53.22859955,5.760560036
EHRD,Rotterdam The Hague Airport,Netherlands,51.956902,4.43722
EHSB,Soesterberg Air Base,Netherlands,52.12730026,5.276189804
EHTW,Twente Airport,Netherlands,52.275833,6.889167
EHVB,Valkenburg Naval Air Base,Netherlands,52.16609955,4.41794014
EHWO,Woensdrecht Air Base,Netherlands,51.4491,4.34203
EICK,Cork Airport,Ireland,51.84130096,-8.491109848
EICM,Galway Airport,Ireland,53.30020142,-8.941590309
EIDW,Dublin Airport,Ireland,53.421299,-6.27007
EIKN,Ireland West Knock Airport,Ireland,53.91030121,-8.818490028
EIKY,Kerry Airport,Ireland,52.18090057,-9.523779869
EIME,Casement Air Base,Ireland,53.30170059,-6.451330185
EINN,Shannon Airport,Ireland,52.702,-8.92482
EISG,Sligo Airport,Ireland,54.28020096,-8.599209785
EIWF,Waterford Airport,Ireland,52.18719864,-7.086959839
EKAH,Aarhus Airport,Denmark,56.29999924,10.61900043
EKBI,Billund Airport,Denmark,55.74029922,9.151780128
EKCH,Copenhagen Kastrup Airport,Denmark,55.61790085,12.65600014
EKEB,Esbjerg Airport,Denmark,55.525902,8.5534
EKGH,Grønholt Hillerød Airport,Denmark,55.94139862,12.38220024
EKKA,Karup Airport,Denmark,56.29750061,9.124629974
EKLS,Læsø Airport,Denmark,57.27719879,11.00010014
EKMB,Lolland Falster Maribo Airport,Denmark,54.699299,11.4401
EKOD,Odense Airport,Denmark,55.47669983,10.33090019
EKPB,Kruså-Padborg Airport,Denmark,54.87030029,9.279009819
EKRK,Copenhagen Roskilde Airport,Denmark,55.58560181,12.13140011
EKRN,Bornholm Airport,Denmark,55.06330109,14.75959969
EKSB,Sønderborg Airport,Denmark,54.96440125,9.791729927
EKSP,Skrydstrup Air Base,Denmark,55.221048,9.26702
EKSV,Skive Airport,Denmark,56.55020142,9.172980309
EKTS,Thisted Airport,Denmark,57.06880188,8.705220222
EKVD,Kolding Vamdrup Airfield,Denmark,55.436298,9.33092
EKVG,Vagar Airport,Faroe Islands,62.06359863,-7.277219772
EKVH,Vesthimmerlands Flyveplads,Denmark,56.846901,9.45861
EKVJ,Stauning Airport,Denmark,55.99010086,8.353910446
EKYT,Aalborg Airport,Denmark,57.09275891,9.849243164
ELLX,Luxembourg-Findel International Airport,Luxembourg,49.6233333,6.2044444
ENAL,Ålesund Airport,Norway,62.5625,6.119699955
ENAN,Andøya Airport,Norway,69.29250336,16.14419937
ENAT,Alta Airport,Norway,69.97609711,23.37170029
ENBM,Bømoen Airport,Norway,60.63890076,6.50150013
ENBN,Brønnøysund Airport,Norway,65.46109772,12.21749973
ENBO,Bodø Airport,Norway,67.26920319,14.36530018
ENBR,Bergen Airport Flesland,Norway,60.29339981,5.218140125
ENBS,Båtsfjord Airport,Norway,70.60050201,29.69140053
ENCN,Kristiansand Airport,Norway,58.204201,8.08537
ENDI,Geilo Airport Dagali,Norway,60.41730118,8.518349648
ENDU,Bardufoss Airport,Norway,69.05580139,18.54039955
ENEV,"Harstad/Narvik Airport, Evenes",Norway,68.49130249,16.67810059
ENFG,Leirin Airport,Norway,61.0155983,9.288060188
ENFL,Florø Airport,Norway,61.58359909,5.024720192
ENGM,Oslo Lufthavn,Norway,60.121,11.0502
ENHD,Haugesund Airport,Norway,59.34529877,5.208360195
ENHK,Hasvik Airport,Norway,70.48670197,22.13969994
ENKB,Kristiansund Airport (Kvernberget),Norway,63.11180115,7.824520111
ENKJ,Kjeller Airport,Norway,59.96929932,11.03610039
ENKR,Kirkenes Airport (Høybuktmoen),Norway,69.72579956,29.8913002
ENLI,Lista Airport,Norway,58.09949875,6.626049995
ENML,Molde Airport,Norway,62.74470139,7.262499809
ENMS,Mosjøen Airport (Kjærstad),Norway,65.78399658,13.21490002
ENNA,Banak Airport,Norway,70.06880188,24.9734993
ENNO,Notodden Airport,Norway,59.565701,9.21222
ENOL,Ørland Airport,Norway,63.69889832,9.604000092
ENRO,Røros Airport,Norway,62.57839966,11.34230042
ENRY,"Moss Airport, Rygge",Norway,59.378817,10.785439
ENSB,"Svalbard Airport, Longyear",Norway,78.24610138,15.46560001
ENSN,Skien Airport,Norway,59.18500137,9.566940308
ENSO,Stord Airport,Norway,59.79190063,5.340849876
ENST,Sandnessjøen Airport (Stokka),Norway,65.95680237,12.46889973
ENTC,"Tromsø Airport,",Norway,69.6832962,18.91889954
ENTO,"Sandefjord Airport, Torp",Norway,59.18669891,10.25860024
ENVA,Trondheim Airport Værnes,Norway,63.4578018,10.9239998
ENZV,Stavanger Airport Sola,Norway,58.87670135,5.63778019
EPBC,Babice Airport,Poland,52.26850128,20.9109993
EPGD,Gdańsk Lech Wałęsa Airport,Poland,54.37760162,18.46619987
EPKK,Kraków John Paul II International Airport,Poland,50.077702,19.7848
EPKM,Muchowiec Airport,Poland,50.23809814,19.03420067
EPKT,Katowice International Airport,Poland,50.4743,19.08
EPML,Mielec Airport,Poland,50.32229996,21.46209908
EPPO,Poznań-Ławica Airport,Poland,52.42100143,16.82629967
EPRZ,Rzeszów-Jasionka Airport,Poland,50.11000061,22.0189991
EPSC,"Szczecin-Goleniów ""Solidarność"" Airport",Poland,53.58470154,14.90219975
EPSK,Redzikowo Air Base,Poland,54.47890091,17.10750008
EPSN,Swidwin Military Air Base,Poland,53.79059982,15.82629967
EPWA,Warsaw Chopin Airport,Poland,52.16569901,20.96710014
EPWR,Copernicus Wrocław Airport,Poland,51.10269928,16.88579941
EPZG,Zielona Góra-Babimost Airport,Poland,52.13850021,15.7986002
ESCF,Malmen Air Base,Sweden,58.40230179,15.52569962
ESCK,Bråvalla Air Base,Sweden,58.61090088,16.10359955
ESCM,Uppsala Airport,Sweden,59.89730072,17.58860016
ESDF,Ronneby Airport,Sweden,56.26670074,15.26500034
ESFR,Råda Air Base,Sweden,58.49810028,13.05319977
ESGG,Gothenburg-Landvetter Airport,Sweden,57.66279984,12.27980042
ESGJ,Jönköping Airport,Sweden,57.75759888,14.06869984
ESGK,Falköping Airport,Sweden,58.1697998,13.58780003
ESGL,Lidköping-Hovby Airport,Sweden,58.4655,13.1744
ESGP,Gothenburg City Airport,Sweden,57.7747,11.8704
ESGR,Skövde Airport,Sweden,58.45640182,13.97270012
ESGT,Trollhättan-Vänersborg Airport,Sweden,58.31809998,12.34500027
ESIA,Karlsborg Air Base,Sweden,58.51380157,14.50710011
ESIB,Såtenäs Air Base,Sweden,58.42639923,12.71440029
ESKB,Barkarby Airport,Sweden,59.41447436,17.8821373
ESKK,Karlskoga Airport,Sweden,59.34590149,14.49590015
ESKM,Mora Airport,Sweden,60.957901,14.5114
ESKN,Stockholm Skavsta Airport,Sweden,58.78860092,16.91220093
ESKV,Arvika Airport,Sweden,59.6759,12.6394
ESMA,Emmaboda Airfield,Sweden,56.610802,15.6048
ESMG,Feringe Airport,Sweden,56.95029831,13.92169952
ESMK,Kristianstad Airport,Sweden,55.92169952,14.08549976
ESML,Landskrona Airport,Sweden,55.94599915,12.86999989
ESMO,Oskarshamn Airport,Sweden,57.350498,16.497999
ESMP,Anderstorp Airport,Sweden,57.2641983,13.59939957
ESMQ,Kalmar Airport,Sweden,56.6855011,16.28759956
ESMS,Malmö Sturup Airport,Sweden,55.53630536,13.37619781
ESMT,Halmstad Airport,Sweden,56.69110107,12.82019997
ESMV,Hagshult Air Base,Sweden,57.292198,14.1372
ESMX,Växjö Kronoberg Airport,Sweden,56.92910004,14.72799969
ESNA,Hallviken Airport,Sweden,63.73830032,15.45829964
ESNC,Hedlanda Airport,Sweden,62.40890121,13.74720001
ESND,Sveg Airport,Sweden,62.04779816,14.4229002
ESNG,Gällivare Airport,Sweden,67.13240051,20.81459999
ESNH,Hudiksvall Airport,Sweden,61.76810074,17.08069992
ESNJ,Jokkmokk Airport,Sweden,66.49620056,20.14719963
ESNK,Kramfors Sollefteå Airport,Sweden,63.04859924,17.76889992
ESNL,Lycksele Airport,Sweden,64.5483017,18.71619987
ESNM,Optand Airport,Sweden,63.12860107,14.80280018
ESNN,Sundsvall-Härnösand Airport,Sweden,62.52809906,17.44389915
ESNO,Örnsköldsvik Airport,Sweden,63.40829849,18.98999977
ESNP,Piteå Airport,Sweden,65.39830017,21.26079941
ESNQ,Kiruna Airport,Sweden,67.8219986,20.33679962
ESNR,Orsa Airport,Sweden,61.18999863,14.71259975
ESNS,Skellefteå Airport,Sweden,64.62480164,21.07690048
ESNT,Sättna Airport,Sweden,62.4814,17.002899
ESNU,Umeå Airport,Sweden,63.79180145,20.28280067
ESNV,Vilhelmina Airport,Sweden,64.57910156,16.83359909
ESNX,Arvidsjaur Airport,Sweden,65.59030151,19.28190041
ESOE,Örebro Airport,Sweden,59.22370148,15.03800011
ESOW,Stockholm Västerås Airport,Sweden,59.58940125,16.63360023
ESPA,Luleå Airport,Sweden,65.54380035,22.12199974
ESPE,Vidsel Air Base,Sweden,65.87529755,20.14990044
ESQO,Arboga Airport,Sweden,59.38660049,15.92409992
ESSA,Stockholm-Arlanda Airport,Sweden,59.65190125,17.91860008
ESSB,Stockholm-Bromma Airport,Sweden,59.35440063,17.94169998
ESSD,Borlange Airport,Sweden,60.42200089,15.51519966
ESSF,Hultsfred Airport,Sweden,57.525799,15.8233
ESSK,Gävle Sandviken Airport,Sweden,60.59329987,16.95140076
ESSL,Linköping City Airport,Sweden,58.40620041,15.68050003
ESSP,Norrköping Airport,Sweden,58.5862999,16.25060081
ESSU,Eskilstuna Airport,Sweden,59.35110092,16.70840073
ESSV,Visby Airport,Sweden,57.66279984,18.34620094
ESUK,Kalixfors Airport,Sweden,67.76480103,20.25720024
ETAD,Spangdahlem Air Base,Germany,49.97269821,6.692500114
ETAR,Ramstein Air Base,Germany,49.43690109,7.600279808
ETEU,[Duplicate] Giebelstadt Army Air Field,Germany,49.64810181,9.966489792
ETHB,Bückeburg Air Base,Germany,52.2785,9.08217
ETHC,Celle Airport,Germany,52.59120178,10.02210045
ETHE,Rheine Bentlage Air Base,Germany,52.291199,7.387
ETHF,Fritzlar Airport,Germany,51.1146,9.286
ETHL,Laupheim Air Base,Germany,48.220299,9.91002
ETHM,Mendig Airfield,Germany,50.366001,7.31533
ETHN,Niederstetten Army Air Base,Germany,49.391945,9.958889
ETHR,Roth Airport,Germany,49.21749878,11.1001997
ETHS,Fassberg Air Base,Germany,52.919399,10.185827
ETIC,Grafenwohr Army Air Field,Germany,49.69869995,11.94019985
ETID,Hanau Army Air Field,Germany,50.169201,8.96159
ETIH,Hohenfels Army Air Field,Germany,49.2181015,11.83609962
ETIN,Flugplatz Kitzingen,Germany,49.743099,10.2006
ETMN,Nordholz Naval Airbase,Germany,53.7677002,8.658499718
ETND,Diepholz Air Base,Germany,52.585556,8.342222
ETNG,Geilenkirchen Air Base,Germany,50.9608,6.04242
ETNH,Hohn Air Base,Germany,54.312199,9.53817
ETNJ,Jever Air Base,Germany,53.533501,7.88867
ETNL,Rostock-Laage Airport,Germany,53.91820145,12.27830029
ETNN,Nörvenich Air Base,Germany,50.8312,6.65817
ETNS,Schleswig Air Base,Germany,54.459301,9.51633
ETNT,Wittmundhafen Airport,Germany,53.54779816,7.667329788
ETNW,Wunstorf Air Base,Germany,52.457298,9.42717
ETOI,Vilseck Army Air Field,Germany,49.63359833,11.76720047
ETOR,Coleman Army Air Field,Germany,49.56359863,8.46339035
ETOU,Wiesbaden Army Airfield,Germany,50.04980087,8.325400352
ETSA,Landsberg Lech Air Base,Germany,48.070599,10.906
ETSB,Büchel Air Base,Germany,50.17380142,7.063330173
ETSE,Erding Airport,Germany,48.32229996,11.94869995
ETSF,Fürstenfeldbruck Air Base,Germany,48.205555,11.266944
ETSH,Holzdorf Air Base,Germany,51.767799,13.1677
ETSI,Ingolstadt Manching Airport,Germany,48.71569824,11.5340004
ETSL,Lechfeld Air Base,Germany,48.185504,10.8612
ETSN,Neuburg AFB,Germany,48.710999,11.2115
ETUO,Gütersloh Air Base,Germany,51.922798,8.30633
